阿旗220千伏输变电站建设工程建筑面积为38487平方米监管中心迁建项目52655651,总投资1720万元电力改迁工程,http://www.qianlima.com/zb/detail/20170317_52655651.html,三门峡,商业,设计阶段,公用事业设施,不装修,1720万,2017-05-18
52415776,总建筑面积为780000平方米长华国际商业中心(综合体)五星级地标商业综合建设项目,http://www.qianlima.com/zb/detail/20170314_52415776.html,佛山,商业,施工在建,住宅,办公楼,商业及零售,酒店与餐饮,精装修,100000万,2017-03-17
40789281,总建筑面积约为61868平方米办公楼项目,http://www.qianlima.com/zb/detail/20160815_40789281.html,上海,政府,施工在建,办公楼,休闲娱乐,简装修,65300万,2017-05-18
53121839,年产3000万吨煤清洁高效综合利用一体化厂房建设项目,http://www.qianlima.com/zb/detail/20170327_53121839.html,榆林,商业,立项,工业,不装修,2100000万,2017-03-29
49527833,总建筑面积为5000平方米小学建设项目,http://www.qianlima.com/zb/detail/20170105_49527833.html,邯郸,政府,施工在建,住宅,酒店与餐饮,教育及研究,简装修,未确定,2017-01-09
51691071,总建筑面积9861平方米学校艺术馆建设项目,http://www.qianlima.com/zb/detail/20170301_51691071.html,泸州,政府,设计阶段,休闲娱乐,精装修,4000万,2017-05-18
56441497,建筑面积为1638平方米住宅楼建设工程,http://www.qianlima.com/zb/detail/20170518_56441497.html,承德,政府,施工准备,住宅,简装修,400万,2017-05-18
49383798,年产30000吨建材助剂生产厂房项目,http://www.qianlima.com/zb/detail/20170103_49383798.html,邯郸,商业,立项,住宅,办公楼,工业,酒店与餐饮,未确定,10000万,2017-01-18
39275065,总建筑面积约10000平方米博物馆建设项目,http://www.qianlima.com/zb/detail/20160714_39275065.html,资阳,政府,设计阶段,休闲娱乐,会展,未确定,1800万,2017-01-03
55717724,总占地面积为4000平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170509_55717724.html,衡水,商业,立项,工业,未确定,3000万,2017-05-10
51061951,总建筑面积为497687平方米厦门英蓝国际金融中心综合发展建设项目,http://www.qianlima.com/zb/detail/20170216_51061951.html,厦门,商业,设计阶段,办公楼,商业及零售,酒店与餐饮,交通,精装修,300000万,2017-02-21
30643520,建筑面积为38321平方米粮食仓库及铁路站台仓拆除重建工程,http://www.qianlima.com/zb/detail/20151208_30643520.html,昆明,商业,施工准备,农业,不装修,8000万,2017-04-05
25390340,防洪堤防路基工程,http://www.qianlima.com/zb/detail/20150730_25390340.html,济宁,商业,设计阶段,基础建设,不装修,未确定,2017-02-22
52468054,总建筑面积为21000平方米中学建设项目,http://www.qianlima.com/zb/detail/20170315_52468054.html,厦门,政府,立项,办公楼,酒店与餐饮,教育及研究,不装修,16100万,2017-03-15
53028398,总建筑面积26000平方米文化服务中心项目,http://www.qianlima.com/zb/detail/20170324_53028398.html,平顶山,商业,立项,办公楼,不装修,未确定,2017-03-27
44254723,总建筑面积为5996平方米特教学校搬迁建设项目,http://www.qianlima.com/zb/detail/20161019_44254723.html,青岛,政府,施工准备,酒店与餐饮,教育及研究,简装修,5900万,2017-05-17
49037970,总建筑面积48761平方米图书馆装修工程,http://www.qianlima.com/zb/detail/20161227_49037970.html,兰州,商业,设计阶段,会展,精装修,5000万,2017-01-09
37991765,总建筑面积约15000平方米教育基地建设项目,http://www.qianlima.com/zb/detail/20160620_37991765.html,威海,政府,设计阶段,教育及研究,未确定,2300万,2017-01-13
56187432,湖北捷胜陶瓷有限公司生产扩建工业发展建设项目,http://www.qianlima.com/zb/detail/20170515_56187432.html,黄冈,商业,立项,办公楼,工业,不装修,20000万,2017-05-23
52827372,泸县垃圾热解气化发电公用事业设施发展建设项目,http://www.qianlima.com/zb/detail/20170321_52827372.html,泸州,商业,立项,公用事业设施,不装修,13000万,2017-03-23
26555806,建筑面积为21000平方米小学建设工程,http://www.qianlima.com/zb/detail/20150901_26555806.html,成都,商业,施工准备,教育及研究,简装修,7470万,2017-02-28
49061564,黄田镇龙迴寨特色民宿建设项目,http://www.qianlima.com/zb/detail/20161227_49061564.html,贺州,政府,设计阶段,酒店与餐饮,简装修,2000万,2017-02-21
52947927,总建筑面积22189平方米住宅建设项目,http://www.qianlima.com/zb/detail/20170323_52947927.html,唐山,商业,施工准备,住宅,交通,简装修,未确定,2017-03-23
50371126,全长约10公里荣昌区迎宾大道南延至双河道路新建工程,http://www.qianlima.com/zb/detail/20170121_50371126.html,重庆,政府,立项,基础建设,不装修,28000万,2017-02-08
51133780,清镇市加油站建设项目,http://www.qianlima.com/zb/detail/20170217_51133780.html,贵阳,商业,施工准备,石油及天然气,不装修,2000万,2017-02-22
55309725,全长13.58公里亦庄新城现代有轨电车T1线建设工程,http://www.qianlima.com/zb/detail/20170502_55309725.html,北京,政府,立项,交通,基础建设,不装修,200000万,2017-05-09
51034892,总建筑面积为7900平方米办公楼建设项目,http://www.qianlima.com/zb/detail/20170215_51034892.html,佛山,政府,设计阶段,办公楼,简装修,4200万,2017-02-16
17502127,年产5万台低温制冷设备项目,http://www.qianlima.com/zb/detail/20141017_17502127.html,安徽,商业,施工在建,工业,不装修,30000万,2017-03-15
43058086,总建筑面积为270023平方米广场建设工程,http://www.qianlima.com/zb/detail/20160927_43058086.html,上海,商业,施工在建,办公楼,商业及零售,酒店与餐饮,交通,精装修,未确定,2017-01-09
49379243,总建筑面积为49407平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20170103_49379243.html,广州,商业,施工在建,住宅,休闲娱乐,交通,精装修,未确定,2017-01-18
33301884,建筑面积约为26323平方米中心监狱改扩建工程,http://www.qianlima.com/zb/detail/20160226_33301884.html,信阳,政府,施工在建,司法,未确定,未确定,2017-01-09
49826182,总占地面积133333平方米合川区单螺杆技术产业化厂房建设项目,http://www.qianlima.com/zb/detail/20170111_49826182.html,重庆,商业,立项,工业,不装修,70000万,2017-01-19
50663644,总建筑面积为12000平方米沧州龙岸清华小学教学楼建设项目,http://www.qianlima.com/zb/detail/20170206_50663644.html,沧州,政府,立项,教育及研究,简装修,4000万,2017-02-07
52336186,总用地面积为63120平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170313_52336186.html,湖州,商业,设计阶段,工业,不装修,10000万,2017-03-14
37761403,建筑面积20000平方米第一小学建设项目,http://www.qianlima.com/zb/detail/20160615_37761403.html,淄博,政府,施工准备,教育及研究,不装修,未确定,2017-02-28
24725100,建筑面积为80000平方米门诊住院综合大楼项目,http://www.qianlima.com/zb/detail/20150713_24725100.html,衡阳,商业,施工在建,医疗,精装修,未确定,2017-01-11
43077299,小学翻建工程,http://www.qianlima.com/zb/detail/20160927_43077299.html,北京,政府,施工在建,教育及研究,简装修,1200万,2017-01-11
52645351,总建筑面积约为6300平方米上海市金山区枫泾镇桃源幼儿园新建项目,http://www.qianlima.com/zb/detail/20170317_52645351.html,上海,政府,设计阶段,社区,简装修,3000万,2017-04-12
21123672,建筑面积375483平方米房地产开发项目,http://www.qianlima.com/zb/detail/20150317_21123672.html,南京,商业,施工在建,住宅,简装修,未确定,2017-04-21
53023850,占地面积为4400000平方米景观建设工程,http://www.qianlima.com/zb/detail/20170324_53023850.html,石家庄,商业,设计阶段,休闲娱乐,不装修,6000万,2017-05-09
56030619,占地面积为10000平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170512_56030619.html,郴州,商业,立项,工业,不装修,16000万,2017-05-15
41414541,总建筑面积约为71308平方米双创中心建设工程,http://www.qianlima.com/zb/detail/20160826_41414541.html,拉萨,商业,施工在建,办公楼,教育及研究,未确定,10000万,2017-03-20
56150115,市政道路(内环高架)建设工程,http://www.qianlima.com/zb/detail/20170515_56150115.html,黔南布依族苗族自治州,政府,立项,基础建设,不装修,180000万,2017-05-23
55362425,总建筑面积为19839平方米岳阳市进出口农产品冷链物流工业发展建设项目(EPC),http://www.qianlima.com/zb/detail/20170503_55362425.html,岳阳,商业,立项,办公楼,商业及零售,工业,交通,简装修,4500万,2017-05-11
36038748,建筑面积为52500平方米易地技术改造厂房项目,http://www.qianlima.com/zb/detail/20160510_36038748.html,成都,商业,施工准备,工业,未确定,未确定,2017-04-27
40124651,总占地面积约56695平方米健身中心(水上运动基地)工程,http://www.qianlima.com/zb/detail/20160801_40124651.html,沈阳,政府,设计阶段,休闲娱乐,简装修,25800万,2017-02-28
52507695,总建筑面积为34360平方米东新单元XC0607-A33-09地块36班小学教育发展建设项目,http://www.qianlima.com/zb/detail/20170315_52507695.html,杭州,政府,设计阶段,教育及研究,休闲娱乐,交通,简装修,20000万,2017-05-19
37756667,隧道互通及连接线建设项目,http://www.qianlima.com/zb/detail/20160615_37756667.html,湖州,商业,施工准备,基础建设,未确定,未确定,2017-05-04
39104053,建筑面积约为92600平方米棚户区建设项目,http://www.qianlima.com/zb/detail/20160711_39104053.html,菏泽,政府,施工准备,住宅,未确定,13700万,2017-01-05
49238558,建筑面积240975平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20161229_49238558.html,成都,商业,施工在建,住宅,交通,不装修,未确定,2017-01-12
35020307,建筑面积为3399平方米消防站建设工程,http://www.qianlima.com/zb/detail/20160415_35020307.html,北京,商业,施工准备,社区,未确定,未确定,2017-03-27
33288764,总建筑面积6998平方米战勤救援物资储备应急中心建设项目,http://www.qianlima.com/zb/detail/20160226_33288764.html,临汾,商业,施工准备,社区,未确定,未确定,2017-03-06
19070041,建筑面积为25万平米隆城丹郡项目,http://www.qianlima.com/zb/detail/20141215_19070041.html,宿迁,商业,施工准备,住宅,简装修,未确定,2017-02-15
37427998,水东生活污水处理厂项目,http://www.qianlima.com/zb/detail/20160607_37427998.html,茂名,商业,施工在建,公用事业设施,不装修,未确定,2017-01-20
41727488,总建筑面积约72570平方米市民中心建设项目,http://www.qianlima.com/zb/detail/20160901_41727488.html,南京,政府,施工准备,社区,会展,简装修,9000万,2017-05-12
25636639,投资24391万元供水建设工程,http://www.qianlima.com/zb/detail/20150806_25636639.html,河南,商业,施工准备,公用事业设施,未确定,24391万,2017-03-13
53914610,总占地面积约为200010平方米江苏常州市元其大健康产业园工业发展建设工程,http://www.qianlima.com/zb/detail/20170410_53914610.html,常州,商业,设计阶段,办公楼,商业及零售,工业,简装修,20000万,2017-04-12
19003247,总规模为30万m3/d水厂扩建工程,http://www.qianlima.com/zb/detail/20141211_19003247.html,南昌,商业,施工准备,基础建设,未确定,未确定,2017-03-13
52560708,总建筑面积为11006平方米广东医学院附属医院全科医生临床培养基地三级甲等综合楼建设项目,http://www.qianlima.com/zb/detail/20170316_52560708.html,湛江,政府,施工在建,住宅,办公楼,教育及研究,医疗,交通,简装修,3700万,2017-03-20
37934238,总建筑面积为11000平方米戒毒所建设项目,http://www.qianlima.com/zb/detail/20160617_37934238.html,铁岭,政府,施工准备,司法,简装修,2000万,2017-05-24
50122937,总建筑面积约为为87860平方米住宅建设项目,http://www.qianlima.com/zb/detail/20170117_50122937.html,武汉,政府,立项,住宅,不装修,18600万,2017-01-21
48684691,占地面积为20000平方米污水处理厂二期厂区工程,http://www.qianlima.com/zb/detail/20161221_48684691.html,江门,商业,设计阶段,公用事业设施,未确定,10000万,2017-02-21
15819278,建筑面积7877平方米卫生院住院部扩建项目,http://www.qianlima.com/zb/detail/20140806_15819278.html,四川,政府,施工在建,医疗,简装修,3512万,2017-03-30
16148920,建筑面积134793平方米办公用房建设项目,http://www.qianlima.com/zb/detail/20140820_16148920.html,西安,商业,施工在建,办公楼,商业及零售,简装修,90013万,2017-03-10
56341769,占地面积为66000平方厂房建设项目,http://www.qianlima.com/zb/detail/20170517_56341769.html,黔南布依族苗族自治州,商业,设计阶段,办公楼,工业,精装修,30000万,2017-05-18
54211544,盐池互通立交 银滩黄河大桥南北岸改造工程南北岸改造基础设施发展建设工程,http://www.qianlima.com/zb/detail/20170413_54211544.html,兰州,政府,立项,基础建设,不装修,85000万,2017-04-14
48079549,总建筑面积43000平方米怀远县汽车零配件及自行车产业园建设项目,http://www.qianlima.com/zb/detail/20161213_48079549.html,蚌埠,商业,设计阶段,工业,交通,不装修,11000万,2017-04-27
34724557,建筑面积为200000平方米中心医院医教研中心项目,http://www.qianlima.com/zb/detail/20160408_34724557.html,沧州,商业,施工在建,教育及研究,未确定,未确定,2017-01-11
50204947,总建筑面积为70000平方米北华大学第一临床医学院(附属医院)改扩建工程,http://www.qianlima.com/zb/detail/20170118_50204947.html,吉林,政府,立项,医疗,简装修,11600万,2017-02-06
46623991,总建筑面积为110000平方米武汉首创钜大奥特莱斯商业楼建设工程,http://www.qianlima.com/zb/detail/20161123_46623991.html,武汉,商业,施工在建,商业及零售,不装修,15000万,2017-01-06
45971366,总建筑面积4882平方米老年人养老中心建设项目,http://www.qianlima.com/zb/detail/20161115_45971366.html,张家口,政府,施工在建,住宅,简装修,700万,2017-05-19
37914037,建筑面积为5061平方米疾病防治业务用房建设项目,http://www.qianlima.com/zb/detail/20160617_37914037.html,红河哈尼族彝族自治州,政府,施工在建,医疗,简装修,1011万,2017-02-20
47845155,总建筑面积约40000平方米职教综合实训基地建设工程,http://www.qianlima.com/zb/detail/20161209_47845155.html,重庆,政府,施工准备,教育及研究,交通,简装修,未确定,2017-05-22
46942936,总建筑面积约为790900平方米商业发展项目,http://www.qianlima.com/zb/detail/20161128_46942936.html,深圳,商业,施工在建,住宅,办公楼,商业及零售,酒店与餐饮,精装修,150000万,2017-01-11
51133120,总建筑面积为39500平方米综合楼建设项目一期,http://www.qianlima.com/zb/detail/20170217_51133120.html,大连,政府,施工准备,住宅,休闲娱乐,不装修,10000万,2017-05-08
50313282,总建筑面积约为27945平方米学校建设工程,http://www.qianlima.com/zb/detail/20170120_50313282.html,漳州,政府,设计阶段,住宅,办公楼,酒店与餐饮,教育及研究,简装修,11000万,2017-02-07
50113945,建筑面积为2094平方米小学教学楼建设项目,http://www.qianlima.com/zb/detail/20170117_50113945.html,沧州,政府,施工准备,教育及研究,简装修,450万,2017-01-21
35656077,建筑面积为8600平方米幼儿园项目,http://www.qianlima.com/zb/detail/20160429_35656077.html,广安,政府,设计阶段,社区,简装修,未确定,2017-02-21
51288765,“三峡之星”广播电视旅游观光塔建设项目,http://www.qianlima.com/zb/detail/20170221_51288765.html,宜昌,政府,立项,办公楼,简装修,100000万,2017-02-27
37932032,总建筑面积为10000平方米综合性仓库建设项目,http://www.qianlima.com/zb/detail/20160617_37932032.html,深圳,商业,设计阶段,商业及零售,简装修,2000万,2017-02-21
52151508,总建筑面积为10304平方米实验大楼建设项目,http://www.qianlima.com/zb/detail/20170309_52151508.html,深圳,政府,施工准备,住宅,办公楼,教育及研究,简装修,5000万,2017-03-10
49300570,总建筑面积约为46400平方米津武(挂)G2015-013号工业发展建设项目,http://www.qianlima.com/zb/detail/20161230_49300570.html,天津,商业,施工在建,办公楼,工业,酒店与餐饮,教育及研究,简装修,15000万,2017-01-19
56263972,总建筑面积为32000平方米浙江海盐县经济开发区九年一贯制学校新建教育发展建设工程,http://www.qianlima.com/zb/detail/20170516_56263972.html,嘉兴,政府,立项,住宅,酒店与餐饮,教育及研究,休闲娱乐,简装修,8000万,2017-05-24
6903972,总建筑面积653237平方米住宅、小区等项目,http://www.qianlima.com/zb/detail/20121217_6903972.html,黄山,商业,施工在建,住宅,社区,简装修,260000万,2017-05-09
50371676,总建筑面积为6970平方米国网福建柘荣县供电有限公司生产综合楼建设工程,http://www.qianlima.com/zb/detail/20170121_50371676.html,宁德,政府,立项,办公楼,简装修,2600万,2017-02-08
36718590,建筑面积106500平方米电气产学研基地厂房建设项目,http://www.qianlima.com/zb/detail/20160525_36718590.html,天津,商业,施工准备,工业,未确定,未确定,2017-03-17
55178767,总建筑面积为30000平方米学生和留学生公寓建设项目,http://www.qianlima.com/zb/detail/20170428_55178767.html,黄石,政府,立项,住宅,不装修,7000万,2017-05-09
49894028,占地面积370000平方米体育中心建设项目,http://www.qianlima.com/zb/detail/20170112_49894028.html,咸宁,政府,设计阶段,商业及零售,休闲娱乐,简装修,61000万,2017-02-16
51696636,总占地面积为11471平方米蔡2016-1号地块工业发展建设项目,http://www.qianlima.com/zb/detail/20170301_51696636.html,盐城,商业,立项,办公楼,工业,简装修,4000万,2017-03-03
48955679,总库容约2500000立方米水库建设工程,http://www.qianlima.com/zb/detail/20161226_48955679.html,百色,政府,设计阶段,基础建设,不装修,7900万,2017-02-14
49595332,总建筑面积为4000平方米厦门市同安工业集中区消防站建设项目,http://www.qianlima.com/zb/detail/20170106_49595332.html,厦门,政府,设计阶段,社区,简装修,1600万,2017-01-16
55617332,建筑面积为97755平方米教学楼建设工程,http://www.qianlima.com/zb/detail/20170508_55617332.html,石家庄,商业,施工准备,教育及研究,简装修,1800万,2017-05-09
36896189,占地面积为13333平方米居民迁建安置区建设项目,http://www.qianlima.com/zb/detail/20160527_36896189.html,濮阳,政府,施工准备,住宅,未确定,未确定,2017-01-11
52894355,总占地面积约800000平方米石坪生态公园项目,http://www.qianlima.com/zb/detail/20170322_52894355.html,重庆,政府,设计阶段,休闲娱乐,不装修,18000万,2017-03-23
50114394,总投资2500万元厂房建设项目,http://www.qianlima.com/zb/detail/20170117_50114394.html,泉州,商业,立项,工业,不装修,2500万,2017-02-13
38285263,总建筑面积约8000平方米医院综合楼建设项目,http://www.qianlima.com/zb/detail/20160624_38285263.html,乐山,政府,施工在建,医疗,不装修,1500万,2017-05-19
38542304,总建筑面积为120000平方米妇幼保健院建设项目,http://www.qianlima.com/zb/detail/20160629_38542304.html,平顶山,政府,施工在建,医疗,未确定,19900万,2017-03-15
42878321,总建筑面积为23635平方米第二小学建设项目,http://www.qianlima.com/zb/detail/20160923_42878321.html,保定,政府,施工在建,酒店与餐饮,教育及研究,会展,简装修,4000万,2017-03-17
43750873,城市地下综合管廊工程,http://www.qianlima.com/zb/detail/20161012_43750873.html,淄博,政府,设计阶段,基础建设,未确定,1000万,2017-03-13
56239387,总建筑面积约为140000平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20170516_56239387.html,镇江,政府,立项,住宅,商业及零售,社区,不装修,50000万,2017-05-17
44533117,总建筑面积2000平方米桐梓县东山森林公园(EPC)建设工程,http://www.qianlima.com/zb/detail/20161024_44533117.html,遵义,政府,施工在建,办公楼,休闲娱乐,不装修,7100万,2017-05-16
53026896,第一炼轧厂100吨转炉一次除尘系统改造工业发展建设项目,http://www.qianlima.com/zb/detail/20170324_53026896.html,安阳,商业,立项,工业,不装修,1500万,2017-03-28
39412415,总建筑面积为184174平方米公共管廊建设项目,http://www.qianlima.com/zb/detail/20160718_39412415.html,东莞,商业,施工在建,基础建设,未确定,10500万,2017-03-10
50037600,总建筑面积为130854平方米北京纺织科研实验楼建设项目,http://www.qianlima.com/zb/detail/20170116_50037600.html,北京,商业,施工在建,办公楼,简装修,30000万,2017-02-13
47587803,总建筑面积39000平方米横湖桥段拆迁改造工程(B区块安置房),http://www.qianlima.com/zb/detail/20161206_47587803.html,台州,政府,设计阶段,住宅,商业及零售,社区,交通,未确定,20000万,2017-01-16
51481717,总建筑面积为9235平方米基督教堂建设项目,http://www.qianlima.com/zb/detail/20170224_51481717.html,贵阳,政府,施工准备,社区,不装修,8200万,2017-03-01
39973641,全长约41公里公路建设项目,http://www.qianlima.com/zb/detail/20160728_39973641.html,乐山,政府,施工准备,基础建设,未确定,300000万,2017-02-16
47239631,占地面积约为23570平方米综合业务楼项目(二级 甲等 ),http://www.qianlima.com/zb/detail/20161201_47239631.html,宜昌,政府,设计阶段,医疗,不装修,8000万,2017-03-13
25558288,规模为4.0万立方米/日水厂建设工程,http://www.qianlima.com/zb/detail/20150804_25558288.html,廊坊,商业,施工在建,公用事业设施,不装修,未确定,2017-02-23
54694835,新县城水厂系统建设项目(PPP),http://www.qianlima.com/zb/detail/20170420_54694835.html,梧州,政府,设计阶段,基础建设,公用事业设施,不装修,25000万,2017-04-21
54945717,总建筑面积约为26000平方米教学科整体搬迁工程,http://www.qianlima.com/zb/detail/20170425_54945717.html,盐城,政府,立项,住宅,酒店与餐饮,教育及研究,休闲娱乐,简装修,6000万,2017-04-26
49471747,总建筑面积约为17464平方米公交客运枢纽站工程,http://www.qianlima.com/zb/detail/20170104_49471747.html,亳州,政府,施工在建,办公楼,交通,简装修,15000万,2017-01-17
53065029,五湖水上游线建设项目,http://www.qianlima.com/zb/detail/20170324_53065029.html,益阳,政府,立项,办公楼,休闲娱乐,交通,不装修,50000万,2017-03-27
49124836,建筑面积约50000平方米生态园开发项目,http://www.qianlima.com/zb/detail/20161228_49124836.html,黔南布依族苗族自治州,政府,立项,社区,不装修,15000万,2017-01-16
49826144,总长度约为5300米长寿经开区六期管廊建设项目,http://www.qianlima.com/zb/detail/20170111_49826144.html,重庆,政府,设计阶段,基础建设,不装修,47600万,2017-02-21
31019719,总建筑面积为32500平方米的医院整体搬迁建设工程,http://www.qianlima.com/zb/detail/20151216_31019719.html,濮阳,商业,施工在建,医疗,未确定,5400万,2017-03-22
55489985,总建筑面积10000平方米业务用房改扩建项目,http://www.qianlima.com/zb/detail/20170504_55489985.html,阿坝藏族羌族自治州,政府,立项,医疗,不装修,4500万,2017-05-15
49829337,总建筑面积为4040平方米水田坝乡中心卫生院业务用房建设工程,http://www.qianlima.com/zb/detail/20170111_49829337.html,湘西土家族苗族自治州,政府,施工在建,医疗,简装修,800万,2017-03-06
49695803,年产60万吨生物有机肥生产厂房项目,http://www.qianlima.com/zb/detail/20170109_49695803.html,来宾,商业,立项,工业,未确定,60000万,2017-01-16
49136026,总建筑面积为79319平方米医院门急诊综合楼项目,http://www.qianlima.com/zb/detail/20161228_49136026.html,北京,政府,施工在建,医疗,精装修,54488万,2017-01-12
49380935,总建筑面积为486000平方米酒店建设项目,http://www.qianlima.com/zb/detail/20170103_49380935.html,黔南布依族苗族自治州,商业,立项,住宅,商业及零售,酒店与餐饮,教育及研究,会展,未确定,200000万,2017-01-18
56441403,总建筑面积20300平方米通数据中心建设项目,http://www.qianlima.com/zb/detail/20170518_56441403.html,东莞,商业,设计阶段,办公楼,简装修,41400万,2017-05-18
41379026,总建筑面积为14439平方米墨粉生产线建设项目,http://www.qianlima.com/zb/detail/20160826_41379026.html,邯郸,商业,施工在建,工业,简装修,未确定,2017-01-17
52593737,总建筑面积为87000平方米赵县人民医院整体搬迁项目,http://www.qianlima.com/zb/detail/20170317_52593737.html,石家庄,政府,设计阶段,医疗,简装修,18000万,2017-05-10
55486637,占地面积46666平方米种猪养殖项目,http://www.qianlima.com/zb/detail/20170504_55486637.html,泉州,商业,立项,农业,不装修,3000万,2017-05-05
54421385,总占地面积20000平方米特色家具生产工业发展建设项目,http://www.qianlima.com/zb/detail/20170417_54421385.html,乌兰察布盟,商业,立项,办公楼,商业及零售,工业,简装修,10000万,2017-04-18
47849507,总建筑面积282240平方米榆中县环城东路棚户区改造住宅楼建设项目,http://www.qianlima.com/zb/detail/20161209_47849507.html,兰州,政府,设计阶段,住宅,商业及零售,社区,交通,其他,简装修,121400万,2017-05-18
42777632,占地面积为30000000平方米板栗公园项目,http://www.qianlima.com/zb/detail/20160922_42777632.html,唐山,政府,设计阶段,休闲娱乐,不装修,10000万,2017-01-09
51345042,总建筑面积61709平方米中共四平市委党校异地新建项目,http://www.qianlima.com/zb/detail/20170222_51345042.html,四平,政府,立项,住宅,酒店与餐饮,教育及研究,会展,精装修,16000万,2017-02-28
49604183,都安县板岭水库建设项目,http://www.qianlima.com/zb/detail/20170106_49604183.html,河池,政府,立项,基础建设,不装修,50000万,2017-01-16
40928609,总建筑面积约60000平方米小罗堡商业网点回迁项目,http://www.qianlima.com/zb/detail/20160817_40928609.html,鞍山,商业,设计阶段,商业及零售,未确定,12000万,2017-01-09
15320400,建筑面积为185015平方米棚户区改造项目,http://www.qianlima.com/zb/detail/20140717_15320400.html,崇左,政府,施工准备,住宅,简装修,未确定,2017-03-10
49122472,总建筑面积为25376平方米中学建设项目,http://www.qianlima.com/zb/detail/20161228_49122472.html,珠海,政府,施工在建,教育及研究,休闲娱乐,未确定,6800万,2017-01-11
47109524,总建筑面积约4000平方米图书馆大楼项目,http://www.qianlima.com/zb/detail/20161130_47109524.html,凉山彝族自治州,政府,施工在建,会展,不装修,1000万,2017-03-13
18758884,全长约2千米市政道路及配套工程,http://www.qianlima.com/zb/detail/20141203_18758884.html,上海,商业,施工准备,基础建设,不装修,未确定,2017-02-10
52049428,总建筑面积约28070平方米大冶市综合客运站建设项目,http://www.qianlima.com/zb/detail/20170307_52049428.html,黄石,政府,立项,交通,不装修,8000万,2017-03-10
39078747,总建筑面积为21000平方米第四小学项目,http://www.qianlima.com/zb/detail/20160711_39078747.html,宁德,政府,施工在建,教育及研究,未确定,4000万,2017-03-09
40562416,德信文化公园附属工程和装饰工程,http://www.qianlima.com/zb/detail/20160810_40562416.html,保定,政府,施工在建,休闲娱乐,未确定,2000万,2017-05-03
16330718,全长770米市政工程,http://www.qianlima.com/zb/detail/20140827_16330718.html,广东,政府,施工在建,基础建设,不装修,未确定,2017-03-22
49374909,日焚烧处理城市生活垃圾2000吨生活垃圾焚烧发电项目,http://www.qianlima.com/zb/detail/20170103_49374909.html,合肥,政府,立项,公用事业设施,不装修,未确定,2017-01-18
27191475,投资345372万元南水北调配套河西支线工程,http://www.qianlima.com/zb/detail/20150917_27191475.html,北京,商业,施工在建,基础建设,不装修,345372万,2017-05-19
24778711,投资11500万元水厂新建工程,http://www.qianlima.com/zb/detail/20150714_24778711.html,宜昌,商业,施工在建,公用事业设施,简装修,11500万,2017-03-15
24386782,大桥及引道工程,http://www.qianlima.com/zb/detail/20150703_24386782.html,崇左,商业,施工准备,基础建设,未确定,未确定,2017-03-14
56150343,S402天柱县城至石洞公路改扩建工程,http://www.qianlima.com/zb/detail/20170515_56150343.html,黔东南苗族侗族自治州,政府,立项,基础建设,不装修,30000万,2017-05-23
55091144,涟源市大江口水库除险加固建设项目,http://www.qianlima.com/zb/detail/20170427_55091144.html,娄底,政府,立项,基础建设,不装修,5000万,2017-05-08
38323916,保障性住房集中供热工程,http://www.qianlima.com/zb/detail/20160624_38323916.html,石家庄,商业,设计阶段,公用事业设施,未确定,700万,2017-01-10
27628763,建筑面积为322262平方米住宅混合公建,旅游设施,其他公共设施工程,http://www.qianlima.com/zb/detail/20150928_27628763.html,北京,商业,施工在建,住宅,简装修,100000万,2017-05-19
19605818,总建筑面积为19917平方米城市展览馆布展项目,http://www.qianlima.com/zb/detail/20150105_19605818.html,佛山,商业,施工准备,会展,不装修,13820万,2017-02-15
41309499,总建筑面积为18709平方米看守所迁建工程,http://www.qianlima.com/zb/detail/20160825_41309499.html,唐山,政府,设计阶段,司法,简装修,2500万,2017-01-20
49483357,总建筑面积38000平方米夏津县第七中学新建工程,http://www.qianlima.com/zb/detail/20170104_49483357.html,德州,政府,设计阶段,教育及研究,简装修,8000万,2017-01-05
39634521,总装修面积为总面积11500平方米陶博会主展馆改造项目,http://www.qianlima.com/zb/detail/20160721_39634521.html,淄博,政府,施工准备,会展,精装修,200万,2017-04-21
10890295,中国足球学校运动员公寓工程,http://www.qianlima.com/zb/detail/20131028_10890295.html,秦皇岛,政府,设计阶段,住宅,精装修,1300万,2017-03-03
50123891,总投资4800万元厂房建设项目,http://www.qianlima.com/zb/detail/20170117_50123891.html,怀化,商业,立项,住宅,商业及零售,工业,教育及研究,不装修,4800万,2017-02-08
53299854,总建筑面积为63627平方米医院改扩建项目,http://www.qianlima.com/zb/detail/20170329_53299854.html,福州,政府,施工准备,医疗,精装修,40200万,2017-05-23
52156959,总占地面积为106666平方米建筑垃圾处置场工业发展建设项目,http://www.qianlima.com/zb/detail/20170309_52156959.html,常州,政府,立项,办公楼,商业及零售,交通,简装修,1200万,2017-03-14
48970908,霍邱县城备用水源自来水厂建设工程,http://www.qianlima.com/zb/detail/20161226_48970908.html,六安,政府,立项,公用事业设施,不装修,10000万,2017-01-09
